,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,gif_thumb,gif_url,has_parent_tweet,is_quote_status,is_reply_to,quote_id,replies,tags,video_thumb,video_url,is_depressed,cleaned
412,1128095144346116096,1128095144346116096,1557793816000,2019-05-14,07:30:16,WIB,1135909302,mayakumayas,Mrs. Tumiwa Kumayas,,"Minus Foto Ultah U18&19 deng Boss Besar😂😂, Dan Puji Tuhan foto tahun ini yang berbeda bukan lagi berdua tapi so bertiga😍😘😘 Kado Tuhan yang terindah untuk Ultah tahun ini😂😂 hanya bisa…  https://www.instagram.com/p/BxbEIu1lGyv/?utm_source=ig_twitter_share&igshid=ic4zntxljn9a …",[],['https://www.instagram.com/p/BxbEIu1lGyv/?utm_source=ig_twitter_share&igshid=ic4zntxljn9a'],[],0,0,0,,[],https://twitter.com/MayaKumayas/status/1128095144346116096,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1135909302, 'id_str': '1135909302', 'screen_name': 'MayaKumayas'}]",[],,,False,minus foto ulang tahun u18 19 deng boss besar puji tuhan foto tahun beda bukan dua jadi tiga kado tuhan yang indah ulang tahun tahun hanya
413,1128095163300007936,1128094842897043456,1557793820000,2019-05-14,07:30:20,WIB,256459740,minyoungsie,박민영,,iya puji tuhan semua berjalan lancar,[],[],[],0,0,0,,[],https://twitter.com/minyoungsie/status/1128095163300007936,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 256459740, 'id_str': '256459740', 'screen_name': 'minyoungsie'}, {'id': 979772981248315392, 'id_str': '979772981248315392', 'screen_name': 'Jinyouvngs'}]",[],,,False,iya puji tuhan semua jalan lancar
414,1128096678114877440,1128090948578058240,1557794181000,2019-05-14,07:36:21,WIB,315984427,jakfardotcom,jakfardotcom,,Puji Tuhan... Merdeka!  pic.twitter.com/MQIZmW7UmL,[],[],['https://pbs.twimg.com/media/D6fN8guUYAEtBH5.jpg'],0,0,0,,[],https://twitter.com/jakfardotcom/status/1128096678114877440,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 315984427, 'id_str': '315984427', 'screen_name': 'jakfardotcom'}, {'id': 229764391, 'id_str': '229764391', 'screen_name': 'adzkiaarif'}]",[],,,False,puji tuhan merdeka pic twitter com mqizmw7uml
415,1128103485914910720,1128103485914910720,1557795804000,2019-05-14,08:03:24,WIB,587235748,jenny_085,Jenny_085,,"Puji Tuhan..  Hari ini tepat usia Felicia yg ke 4 bln 😍 seneng bgt liat perkembangan km nak..  Usia 3 bln sudah tengkurap, makin ceriwis, makin aktif, sk…  https://www.instagram.com/p/BxbH7gRhT-aZP6HOIea8Zsudeom1LYPbcQFv7o0/?utm_source=ig_twitter_share&igshid=3ggs0duno0j6 …",[],['https://www.instagram.com/p/BxbH7gRhT-aZP6HOIea8Zsudeom1LYPbcQFv7o0/?utm_source=ig_twitter_share&igshid=3ggs0duno0j6'],[],0,0,0,,[],https://twitter.com/Jenny_085/status/1128103485914910720,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 587235748, 'id_str': '587235748', 'screen_name': 'Jenny_085'}]",[],,,False,puji tuhan hari tepat usia felicia ke 4 bulan senang banget lihat kembang kamu nak usia 3 bulan tengkurap makin ceriwis makin aktif sk
416,1128105588540338176,1128105588540338176,1557796306000,2019-05-14,08:11:46,WIB,2369658523,fibriansyahp,Fibriansyah Puji,,"Sesungguhnya, yang diinginkan oleh Tuhan adalah kedamaian hatimu, karena kepatuhanmu kepada yang benar",[],[],[],0,0,0,,[],https://twitter.com/FibriansyahP/status/1128105588540338176,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2369658523, 'id_str': '2369658523', 'screen_name': 'FibriansyahP'}]",[],,,False,sungguh ingin tuhan damai hati patuh yang benar
417,1128106678409318400,1128106678409318400,1557796565000,2019-05-14,08:16:05,SE Asia Standard Time,2351104267,tarmidyoss,Tarmidy Arafat,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/TarmidyOSS/status/1128106678409318400,,,0.0,https://pbs.twimg.com/profile_images/475112355538296833/PL2RUvh6.jpeg,,,,,,,,,,,False,ajar paham tidak semua ingin penuh barangkali obat baik tuk cegah kecewa sakit hati
418,1128106850233139200,1128106850233139200,1557796606000,2019-05-14,08:16:46,WIB,387589915,milamila_123,KNR,,Puji Tuhan😇🙏🏻,[],[],[],0,0,0,,[],https://twitter.com/milamila_123/status/1128106850233139200,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 387589915, 'id_str': '387589915', 'screen_name': 'milamila_123'}]",[],,,False,puji tuhan
419,1128108716648161280,1127996082896506881,1557797051000,2019-05-14,08:24:11,WIB,1081893332580630529,thrspinkan,pinkun,,Puji Tuhan koncoku hebatt 💪,[],[],[],0,0,0,,[],https://twitter.com/thrspinkan/status/1128108716648161280,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1081893332580630529, 'id_str': '1081893332580630529', 'screen_name': 'thrspinkan'}, {'id': 1054602156794306560, 'id_str': '1054602156794306560', 'screen_name': 'bhaskorooo'}]",[],,,False,puji tuhan konco hebatt
420,1128109825697542144,1128109825697542144,1557797316000,2019-05-14,08:28:36,SE Asia Standard Time,365906597,nielmartine,OtnieL,,kekecewaan serta kebencian dengan orang yang telah bikin hati ini sakit. itu juga ada batasanya sebab bila terlampau kecewa serta membenci bakal berefek dendam serta tidak lagi dulu dapat melupakannya dari hati serta fikiran kita.,,[],[],0,0,0,,[],https://twitter.com/nielmartine/status/1128109825697542144,,,0.0,https://pbs.twimg.com/profile_images/631054497092014080/yTWoyyvT.jpg,,,,,,,,,,,False,kecewa benci orang telah bikin hati sakit juga batasanya bila lampau kecewa benci bakal efek dendam tidak dulu lupa hati fikiran
421,1128109981423636481,1097022701321875456,1557797353000,2019-05-14,08:29:13,WIB,1121797045990248452,junior24293024,jikwage selly,,Puji Tuhan kabar baik,[],[],[],0,0,0,,[],https://twitter.com/Junior24293024/status/1128109981423636481,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1121797045990248452, 'id_str': '1121797045990248452', 'screen_name': 'Junior24293024'}, {'id': 1063983866820481025, 'id_str': '1063983866820481025', 'screen_name': 'LannyMortab'}]",[],,,False,puji tuhan kabar baik
422,1128110437944283136,1128110437944283136,1557797462000,2019-05-14,08:31:02,SE Asia Standard Time,4165621572,tweetbaper,Tweet Baper,,"menjauh itu nggak jahat kok. kalo itu bentuk menyelamatkan kebiasaan baik, atau karena masih sayang diri sendiri, kenapa tidak?",,[],[],0,0,0,,[],https://twitter.com/tweetbaper/status/1128110437944283136,,,0.0,https://pbs.twimg.com/profile_images/664291152728748032/c8BkQQNO.png,,,,,,,,,,,False,jauh tidak jahat kok kalau bentuk selamat biasa baik karena sayang diri sendiri tidak
423,1128111900196106240,1128111900196106240,1557797810000,2019-05-14,08:36:50,WIB,52013575,jameschris9,James Christopher,,Puji Tuhan bgt sampe kantor ga sampe sejam,[],[],[],0,0,0,,[],https://twitter.com/Jameschris9/status/1128111900196106240,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 52013575, 'id_str': '52013575', 'screen_name': 'Jameschris9'}]",[],,,False,puji tuhan banget kantor sampai jam
424,1128112744983453696,1128112744983453696,1557798012000,2019-05-14,08:40:12,WIB,273310433,lenayong,Lena Yong,,"Terimakasih Tuhan,kalau saja hari ini Tuhan tidak besertaku mungkin aku sudah ada di rs. Pagi ini saat berangkat ke kantor grab yg aku tumpangi nabrak motor yg sedang jalan. Puji Tuhan perlindungan Tuhan aku tidak terluka sedikitpun.Motor grab yg rusak.",[],[],[],0,0,0,,[],https://twitter.com/lenayong/status/1128112744983453696,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 273310433, 'id_str': '273310433', 'screen_name': 'lenayong'}]",[],,,False,terimakasih tuhan kalau hari tuhan serta mungkin sudah di rs pagi saat berangkat kantor grab tumpang tabrak motor sedang jalan puji tuhan lindung tuhan saya tidak luka sedikit motor grab rusak
425,1128113159330357249,1128113159330357249,1557798111000,2019-05-14,08:41:51,WIB,2369658523,fibriansyahp,Fibriansyah Puji,,"Tuhan, sampaikanlah aku di masa dewasa yang mapan dan sejahtera, yang membanggakan orang tuaku. Aamii",[],[],[],0,0,0,,[],https://twitter.com/FibriansyahP/status/1128113159330357249,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2369658523, 'id_str': '2369658523', 'screen_name': 'FibriansyahP'}]",[],,,False,tuhan sampai di masa dewasa mapan sejahtera bangga orang tua aamii
426,1128114208636162048,1128114208636162048,1557798361000,2019-05-14,08:46:01,WIB,2348172914,radiosalmanitb,radio_salman,,Dan segala puji bagi Allah Tuhan seluruh alam (QS As-Saffat;182),[],[],[],0,0,0,,[],https://twitter.com/RadioSalmanITB/status/1128114208636162048,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2348172914, 'id_str': '2348172914', 'screen_name': 'RadioSalmanITB'}]",[],,,False,segala puji allah tuhan seluruh alam qs as saffat 182
427,1128120693441216512,1128120693441216512,1557799907000,2019-05-14,09:11:47,WIB,2369658523,fibriansyahp,Fibriansyah Puji,,"Tuhan, sehatkanlah jiwa dan tubuhku, baikkanlah pelajaranku, indahkanlah pekerjaanku, dan besarkanlah rezekiku. Aamiin",[],[],[],0,0,0,,[],https://twitter.com/FibriansyahP/status/1128120693441216512,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2369658523, 'id_str': '2369658523', 'screen_name': 'FibriansyahP'}]",[],,,False,tuhan sehat jiwa tubuh baik ajar indah kerja besar rezeki aamiin
428,1128123659397124096,1128010829960318977,1557800614000,2019-05-14,09:23:34,SE Asia Standard Time,2743106771,bitcjing,nyanyah,,"Oh tambahan, aku juga belajar ngontrol perilakuku ke orang lain. Sama aja ketika ada orang yang kaya menjauh dari aku, itu mungkin karena perilakuku ke dia yang dia gak bisa toleransi dan yaudah belajar nerima keadaan ini. Belajar gak mikirin diri sendiri mulu.",['askmenfess'],[],[],0,0,0,,[],https://twitter.com/bitcjing/status/1128123659397124096,,,0.0,https://pbs.twimg.com/profile_images/1122681055180251137/ENCELuuh.jpg,,,,,,,,,,,False,tambah juga ajar ngontrol perilaku orang sama ketika orang kaya jauh saya mungkin perilaku dia dia bisa toleransi ya ajar nerima ada ajar pikir diri sendiri mulu
429,1128124406046191617,1128121580385476608,1557800792000,2019-05-14,09:26:32,WIB,1012210593548283904,flourrescence,Ren 🌸,,Puji Tuhan uname gue fisika banget😍,[],[],[],1,0,0,,[],https://twitter.com/flourrescence/status/1128124406046191617,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1012210593548283904, 'id_str': '1012210593548283904', 'screen_name': 'flourrescence'}, {'id': 810423824034299904, 'id_str': '810423824034299904', 'screen_name': 'askmenfess'}]",[],,,False,puji tuhan uname fisika banget
430,1128128855351238657,1127930094033391616,1557801853000,2019-05-14,09:44:13,WIB,55547808,keziasapulete,Kezia M Sapulete,,Hello Bang Nelson 😁👋🏽 sudah sehat puji Tuhan. Aku seneng deh ada yang nanya gini 😝,[],[],[],1,0,0,,[],https://twitter.com/keziasapulete/status/1128128855351238657,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 55547808, 'id_str': '55547808', 'screen_name': 'keziasapulete'}, {'id': 107304851, 'id_str': '107304851', 'screen_name': 'nelson_prdy'}]",[],,,False,hello bang nelson sehat puji tuhan senang deh yang tanya begini
431,1128133082220060678,1128133082220060678,1557802861000,2019-05-14,10:01:01,WIB,30599343,tia_tiyunk,Tia Mak Risang,,"Puji Tuhan anakku sehat buangeeeetttt... . . Reposted from anakbundaindonesia  -  Anak aktif dan suka bereksplorasi, itulah tanda-tanda anak yang pintar, sehat…  https://www.instagram.com/p/BxbVYwRhxyvgFqG6fzFHZYwNPheH2TbiW0zh9g0/?utm_source=ig_twitter_share&igshid=8dhikbimue3o …",[],['https://www.instagram.com/p/BxbVYwRhxyvgFqG6fzFHZYwNPheH2TbiW0zh9g0/?utm_source=ig_twitter_share&igshid=8dhikbimue3o'],[],0,0,0,,[],https://twitter.com/tia_tiyunk/status/1128133082220060678,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 30599343, 'id_str': '30599343', 'screen_name': 'tia_tiyunk'}]",[],,,False,puji tuhan anak sehat buangeeeetttt reposted anakbundaindonesia anak aktif suka eksplorasi tanda tanda anak pintar sehat
432,1128136137417973760,1128136137417973760,1557803589000,2019-05-14,10:13:09,WIB,1126011322624237568,batakgarislucu,Batak Garis Lucu,,"Puji syukur pada Tuhan, Semuanya sudah lengkap,  Rumah, mobil, motor dengan tanah yang luas... Hanya uang saja yang gak ada tuk membeli itu semuanya,,, 😂😂  pic.twitter.com/apN8HRxUu5",[],[],['https://pbs.twimg.com/media/D6fx1gkUIAEXLgQ.jpg'],0,0,1,,[],https://twitter.com/BatakGarisLucu/status/1128136137417973760,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1126011322624237568, 'id_str': '1126011322624237568', 'screen_name': 'BatakGarisLucu'}]",[],,,False,puji syukur tuhan semua lengkap rumah mobil motor tanah luas uang yang ada tuk beli semua pic twitter com apn8hrxuu5
433,1128139232462041089,1128139232462041089,1557804327000,2019-05-14,10:25:27,WIB,75745065,hosenael,Hosea Sugiarto,,Puji Tuhan udah SAH!!!! 😁😁,[],[],[],0,0,0,,[],https://twitter.com/Hosenael/status/1128139232462041089,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 75745065, 'id_str': '75745065', 'screen_name': 'Hosenael'}]",[],,,False,puji tuhan sah
434,1128140814712852480,1128132268826873856,1557804704000,2019-05-14,10:31:44,SE Asia Standard Time,1080408390264750081,hiphiphura_uuu,Clint🎯BARTON,,"menjauh si ngga ya, sikap dy sama aja ky sblm confess. but ini cuma konflik batin buat ak ne sendiri karna ak jg masih berbingung bingung ria💃","['ngapainliatliat', 'jadimaukamuapa']",[],[],0,0,0,,[],https://twitter.com/hiphiphura_uuu/status/1128140814712852480,,,0.0,https://pbs.twimg.com/profile_images/1111958847747284993/ZA5q-eP1.jpg,,,,,,,,,,,False,jauh si ya sikap sama seperti confess but cuma konflik batin buat ne sendiri saya masih bingung bingung ria
435,1128142989232967680,1127922903939346432,1557805223000,2019-05-14,10:40:23,WIB,1670529566,lauraameliav,Lora,,Puji Tuhan semesta alam wkwkkw,[],[],[],1,0,0,,[],https://twitter.com/lauraameliav/status/1128142989232967680,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1670529566, 'id_str': '1670529566', 'screen_name': 'lauraameliav'}, {'id': 1099188627312074752, 'id_str': '1099188627312074752', 'screen_name': 'aalethheia'}]",[],,,False,puji tuhan semesta alam wkwkkw
436,1128143313574359040,1128143313574359040,1557805300000,2019-05-14,10:41:40,WIB,997825636088496128,404hope,key,,"Puji Tuhan ngelewatin 400:"""""""")",[],[],[],0,0,0,,[],https://twitter.com/404hope/status/1128143313574359040,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 997825636088496128, 'id_str': '997825636088496128', 'screen_name': '404hope'}]",[],,,False,puji tuhan lewat 400
437,1128143493149253633,1128143493149253633,1557805343000,2019-05-14,10:42:23,SE Asia Standard Time,514463704,akbar_032,Akbar,,"Belajarlah memahami bahwa tidak semua keinginan itu bisa terpenuhi, barangkali obat terbaik untuk mencegah kecewa dan sakit hati",,[],[],0,0,0,,[],https://twitter.com/akbar_032/status/1128143493149253633,,,0.0,https://pbs.twimg.com/profile_images/473132961312026624/eirIF4Lh.jpeg,,,,,,,,,,,False,bajar paham tidak semua ingin bisa penuh barangkali obat baik cegah kecewa sakit hati
438,1128143759370178561,1127945694835200000,1557805406000,2019-05-14,10:43:26,WIB,942803504,ringgomeydy,Ringgo #LB3,,Puji Tuhan...  Hallelujah  Amen,[],[],[],0,0,0,,[],https://twitter.com/ringgomeydy/status/1128143759370178561,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 942803504, 'id_str': '942803504', 'screen_name': 'ringgomeydy'}, {'id': 333923119, 'id_str': '333923119', 'screen_name': 'habibthink'}]",[],,,False,puji tuhan hallelujah amen
439,1128144771388588032,1127745755001679873,1557805648000,2019-05-14,10:47:28,WIB,756706692,nathan_adningrt,Nathan Adiningrat,,"Puji Tuhan,ibuk ku selalu ku cintai",[],[],[],0,0,0,,[],https://twitter.com/NATHAN_ADNINGRT/status/1128144771388588032,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 756706692, 'id_str': '756706692', 'screen_name': 'NATHAN_ADNINGRT'}, {'id': 768600481, 'id_str': '768600481', 'screen_name': 'onnyy_'}]",[],,,False,puji tuhan ibuk ku selalu ku cinta
440,1128146377580539904,1127978251186524166,1557806031000,2019-05-14,10:53:51,WIB,2190247146,andre_lackner,andre lackner foto,,Puji Tuhan Amen. Firman TUHAN Ya dan Amen.,[],[],[],0,0,2,,[],https://twitter.com/andre_lackner/status/1128146377580539904,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2190247146, 'id_str': '2190247146', 'screen_name': 'andre_lackner'}, {'id': 3008888519, 'id_str': '3008888519', 'screen_name': 'Hetz20'}]",[],,,False,puji tuhan amen firman tuhan dan amen
441,1128148422026862592,1128148422026862592,1557806518000,2019-05-14,11:01:58,WIB,4681059608,madanitour_id,madani,,"Segala puji bagi Allah, Tuhan yang memberi makan dan minum kepada kami, mencukupkan, dan memberi perlind ##madanitourdakwah #islamituindah",[],[],[],0,0,0,,"['#madanitourdakwah', '#islamituindah']",https://twitter.com/madanitour_id/status/1128148422026862592,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 4681059608, 'id_str': '4681059608', 'screen_name': 'madanitour_id'}]",[],,,False,segala puji allah tuhan beri makan minum kami cukup beri perlind madanitourdakwah islamituindah
442,1128149784081002496,1128149784081002496,1557806843000,2019-05-14,11:07:23,SE Asia Standard Time,544873381,siska_adeiia,Siska Adelia,,"Belajar memahami bahwa tak semua keinginan bisa terpenuhi, barangkali obat terbaik tuk mencegah kecewa dan sakit hati.",,[],[],0,0,0,,[],https://twitter.com/Siska_AdeIia/status/1128149784081002496,,,0.0,https://pbs.twimg.com/profile_images/378800000747028017/fe3a2e569810d130fbfd04d8ec6173e1.jpeg,,,,,,,,,,,False,ajar paham tidak semua ingin penuh barangkali obat baik tuk cegah kecewa sakit hati
443,1128151083589586944,1128151083589586944,1557807153000,2019-05-14,11:12:33,SE Asia Standard Time,411266951,masbisik,MAS ROFI,,"Aku tak menjauh, engkau di hatiku. Tak mungkin pergi dari diriku sendiri.",,[],[],0,6,5,,[],https://twitter.com/masbisik/status/1128151083589586944,,,0.0,https://pbs.twimg.com/profile_images/1119788570707816448/X8hEijux.jpg,,,,,,,,,,,False,jauh engkau hati tidak mungkin pergi diri sendiri
444,1128152193297633280,1128152193297633280,1557807417000,2019-05-14,11:16:57,WIB,816848960086163456,nyonya_eser,nyonya erick,,hahahaha.... itulah karma say... dulu dia ngatain apa2 ttg gw eh sekarang dibalas -kan.... Puji Tuhan hidup gw sekarang jauh2 lebih bahagia daripada doi.... dan inget ya gw punya semua kartu mati dia.    tinggal tunggu waktu aja..... 😎😎😎  https://twitter.com/LaViiina_/status/1128124628260409344 …,[],['https://twitter.com/LaViiina_/status/1128124628260409344'],[],1,1,0,,[],https://twitter.com/nyonya_eser/status/1128152193297633280,,https://twitter.com/LaViiina_/status/1128124628260409344,,,,,0.0,1.0,0.0,1.1281246282604092e+18,"[{'id': 816848960086163456, 'id_str': '816848960086163456', 'screen_name': 'nyonya_eser'}]",[],,,False,hahahaha karma say dulu kata apa2 ttg eh sekarang balas kan puji tuhan hidup sekarang jauh2 lebih bahagia doi ingat saya punya semua kartu mati tinggal tunggu waktu
445,1128153909803999234,1128153175968571398,1557807826000,2019-05-14,11:23:46,WIB,1072731079050649600,joannekristoff,Jo.,,Puji Tuhan mata gue seger,[],[],[],0,0,0,,[],https://twitter.com/joannekristoff/status/1128153909803999234,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1072731079050649600, 'id_str': '1072731079050649600', 'screen_name': 'joannekristoff'}, {'id': 1028271194359750657, 'id_str': '1028271194359750657', 'screen_name': 'kristofftavyo'}]",[],,,False,puji tuhan mata seger
446,1128153927457710080,1128153927457710080,1557807831000,2019-05-14,11:23:51,WIB,1034522378649231360,adellyaputri17,adellya putri,,Puji Tuhan sudah di berikan umur panjang dan merasakan tambahnya umur,[],[],[],0,0,0,,[],https://twitter.com/adellyaputri17/status/1128153927457710080,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1034522378649231360, 'id_str': '1034522378649231360', 'screen_name': 'adellyaputri17'}]",[],,,False,puji tuhan di ikan umur panjang rasa tambah umur
447,1128154492086546433,1128154492086546433,1557807965000,2019-05-14,11:26:05,WIB,1054786953504145410,aritsihduy,yudhis,,hari ini saya sangat senang. puji tuhan wasyukurila,[],[],[],0,0,0,,[],https://twitter.com/aritsihduy/status/1128154492086546433,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1054786953504145410, 'id_str': '1054786953504145410', 'screen_name': 'aritsihduy'}]",[],,,False,hari saya sangat senang puji tuhan wasyukurila
448,1128155382197542913,1128155360018100224,1557808177000,2019-05-14,11:29:37,WIB,1114064966292660224,vierzehntemarz,wihiii.,,Pertama-tama mari kita panjatkan puji dan syukur kepada Tuhan YME karena berkat dan rahmat-Nya kita bisa sampe 62 hari!  pic.twitter.com/Fh7h4KgKs0,[],[],['https://pbs.twimg.com/media/D6gDVOxU8AEu9kd.jpg'],1,0,0,,[],https://twitter.com/vierzehntemarz/status/1128155382197542913,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1114064966292660224, 'id_str': '1114064966292660224', 'screen_name': 'vierzehntemarz'}]",[],,,False,pertama tama panjat puji syukur tuhan yme berkat rahmat nya kita bisa 62 hari pic twitter com fh7h4kgks0
449,1128157036397469697,1128157036397469697,1557808572000,2019-05-14,11:36:12,WIB,59374522,pendekdantampan,Amos Verdhian,,"Puji Tuhan, dapat arisan....  pic.twitter.com/K54yVK1Idx",[],[],['https://pbs.twimg.com/media/D6gE2GkU0AA8p18.jpg'],0,0,0,,[],https://twitter.com/pendekdantampan/status/1128157036397469697,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 59374522, 'id_str': '59374522', 'screen_name': 'pendekdantampan'}]",[],,,False,puji tuhan arisan pic twitter com k54yvk1idx
450,1128158369171234816,1128158369171234816,1557808890000,2019-05-14,11:41:30,WIB,1098554896368824321,nimade_n,ni,,Puji Tuhan lulus 😇 bye SMA  pic.twitter.com/Hp6OPRutut,[],[],['https://pbs.twimg.com/media/D6gGDKBVUAI_d-o.jpg'],0,0,2,,[],https://twitter.com/nimade_n/status/1128158369171234816,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1098554896368824321, 'id_str': '1098554896368824321', 'screen_name': 'nimade_n'}]",[],,,False,puji tuhan lulus bye sma pic twitter com hp6oprutut
451,1128159682223169537,1128159682223169537,1557809203000,2019-05-14,11:46:43,WIB,110636420,stefanagloria,pika pika ( ˘ ³˘),,puji Tuhan dpt bnyk orderan ihiwwww,[],[],[],0,0,0,,[],https://twitter.com/stefanagloria/status/1128159682223169537,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 110636420, 'id_str': '110636420', 'screen_name': 'stefanagloria'}]",[],,,False,puji tuhan banyak order ihiwwww
452,1128160152022945792,1128160152022945792,1557809315000,2019-05-14,11:48:35,WIB,1091505720376188928,tirsalinta,Tirsa Alinta,,Puji Tuhan ❤❤,[],[],[],0,0,0,,[],https://twitter.com/tirsalinta/status/1128160152022945792,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1091505720376188928, 'id_str': '1091505720376188928', 'screen_name': 'tirsalinta'}]",[],,,False,puji tuhan
453,1128162084900855810,1128155536917024768,1557809775000,2019-05-14,11:56:15,WIB,2363143185,culssssss,cul,,pujituhan yah cantik 😂,[],[],[],0,0,0,,[],https://twitter.com/culssssss/status/1128162084900855810,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2363143185, 'id_str': '2363143185', 'screen_name': 'culssssss'}, {'id': 1063316123624472576, 'id_str': '1063316123624472576', 'screen_name': 'Oreochoco4'}, {'id': 2958507547, 'id_str': '2958507547', 'screen_name': 'FANBASEBGST'}]",[],,,False,pujituhan yah cantik
454,1128162381123579905,1128156806398656512,1557809846000,2019-05-14,11:57:26,WIB,3017663982,tumbaelr,아。,,Aku pernah di posisi cowomu. Puji Tuhan cowoku ngasih aku kesempatan terakhirnya dan kita langgeng sampe sekadang hehe. Dicoba dulu aja?,[],[],[],0,0,0,,[],https://twitter.com/tumbaelr/status/1128162381123579905,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 3017663982, 'id_str': '3017663982', 'screen_name': 'tumbaelr'}, {'id': 2372004222, 'id_str': '2372004222', 'screen_name': 'tanya2rl'}]",[],,,False,pernah posisi cowomu puji tuhan cowoku beri sempat akhir kita langgeng kadang hehe coba dulu
455,1128165038307471360,1128165038307471360,1557810480000,2019-05-14,12:08:00,WIB,2217568671,yulianiyulianis,Yuliani,,Puji Tuhan kabar baik masku...apa kabarnya juga?  https://twitter.com/musli_khan/status/1128164812117106688 …,[],['https://twitter.com/musli_khan/status/1128164812117106688'],[],2,0,1,,[],https://twitter.com/YuLianiYuLianis/status/1128165038307471360,,https://twitter.com/musli_khan/status/1128164812117106688,,,,,0.0,1.0,0.0,1.1281648121171068e+18,"[{'id': 2217568671, 'id_str': '2217568671', 'screen_name': 'YuLianiYuLianis'}]",[],,,False,puji tuhan kabar baik mas apa kabar
456,1128165463635009537,1128165463635009537,1557810581000,2019-05-14,12:09:41,WIB,824034900500021248,jazaakallah,Qur'an dan Hadist,,"الْحَمْدُ لِلَّهِ رَبِّ الْعَالَمِينَ  Alhamdulillahi rabbil'alamin,  ""Segala puji bagi Allah, Tuhan semesta alam"".",[],[],[],0,0,0,,[],https://twitter.com/Jazaakallah/status/1128165463635009537,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 824034900500021248, 'id_str': '824034900500021248', 'screen_name': 'Jazaakallah'}]",[],,,False,alhamdulillah rabbil alamin segala puji allah tuhan semesta alam
457,1128167721760256000,1127972472446259200,1557811119000,2019-05-14,12:18:39,WIB,131082708,iwansalimm,iwan,,Puji Tuhan membuahkan hasil bang tapi point nya masih jauhhhhh dari bang Aldo.,[],[],[],0,0,0,,[],https://twitter.com/iwansalimm/status/1128167721760256000,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 131082708, 'id_str': '131082708', 'screen_name': 'iwansalimm'}, {'id': 129482469, 'id_str': '129482469', 'screen_name': 'aldosahala'}]",[],,,False,puji tuhan buah hasil bang point nya jauhhhhh bang aldo
458,1128168017404162048,1128168017404162048,1557811190000,2019-05-14,12:19:50,WIB,413033239,christinedbr97,debora,,puji Tuhan debora kekenyangan,[],[],[],0,0,0,,[],https://twitter.com/christinedbr97/status/1128168017404162048,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 413033239, 'id_str': '413033239', 'screen_name': 'christinedbr97'}]",[],,,False,puji tuhan debora kenyang
