,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video,profile_image_url,Unnamed: 0.1.1,gif_thumb,gif_url,has_parent_tweet,is_quote_status,is_reply_to,quote_id,replies,tags,video_thumb,video_url
245,58,,1128188669305577474,1128188669305577474,1557816114000,2019-05-14,13:41:54,WIB,1055727804401123328,9frmsjiheon_,baeji sh,,puji tuhan makan siang kali ini di sponsori oleh @taehyungtjev pic.twitter.com/mFY6obrhKF,['taehyungtjev'],[],['https://pbs.twimg.com/media/D6ghnAtUcAApwB8.jpg'],1,0,2,,[],https://twitter.com/9frmsjiheon_/status/1128188669305577474,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1055727804401123328, 'id_str': '1055727804401123328', 'screen_name': '9frmsjiheon_'}, {'id': 933090654036430849, 'id_str': '933090654036430849', 'screen_name': 'taehyungtjev'}]",[],,
246,59,,1128188482180935681,1128149978759798784,1557816069000,2019-05-14,13:41:09,WIB,1049617518,elisagrace_hp,Icha🐣,,Wkwkkw Puji Tuhan untung aku gak masuk😂😂,[],[],[],1,0,0,,[],https://twitter.com/elisagrace_hp/status/1128188482180935681,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1049617518, 'id_str': '1049617518', 'screen_name': 'elisagrace_hp'}, {'id': 96302140, 'id_str': '96302140', 'screen_name': 'satriaaw'}]",[],,
247,60,,1128188032127913984,1128180663847272449,1557815962000,2019-05-14,13:39:22,WIB,957602260774633472,felixerrday,nesh,,Puji Tuhan ya kakk wkwkkw setelah banyak kesusahan hidup masih bisa ada napas leganya,[],[],[],0,0,0,,[],https://twitter.com/felixerrday/status/1128188032127913984,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 957602260774633472, 'id_str': '957602260774633472', 'screen_name': 'felixerrday'}, {'id': 952681157518180352, 'id_str': '952681157518180352', 'screen_name': 'straychurros'}]",[],,
248,61,,1128185035150872576,1128185035150872576,1557815247000,2019-05-14,13:27:27,WIB,1125626618704039937,gerwyn_03,Nathaniel gerwyn,,Praktikum terakhir.. Puji Tuhan lancar😇,[],[],[],0,0,0,,[],https://twitter.com/gerwyn_03/status/1128185035150872576,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1125626618704039937, 'id_str': '1125626618704039937', 'screen_name': 'gerwyn_03'}]",[],,
249,62,,1128183363238416384,1128183363238416384,1557814849000,2019-05-14,13:20:49,WIB,1062878058,therereretaapi,re,,"ternyata mood seorang atasan sangat berpengaruh ya wkwk, Puji Tuhan di acc laporan aktualisasiku !! 😘😘😘",[],[],[],0,0,0,,[],https://twitter.com/therereretaapi/status/1128183363238416384,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1062878058, 'id_str': '1062878058', 'screen_name': 'therereretaapi'}]",[],,
250,66,,1128180307075555329,1128180307075555329,1557814120000,2019-05-14,13:08:40,WIB,2977206794,simondso30,Daihatsu Lampung Pst,,Puji Dan Syukur Oh Tuhan Yesus Diberi kepercayaan masuk 20 Besar Super Sales Force DAIHATSU SUMATERA APRIL 2019 Terima Kasih Pak Andrianto (BM) dan Pak Masruhin Hidayat (SPV) atas support…  https://www.instagram.com/p/Bxbq3ddgBnU/?utm_source=ig_twitter_share&igshid=3scw2cy7qlvk …,[],['https://www.instagram.com/p/Bxbq3ddgBnU/?utm_source=ig_twitter_share&igshid=3scw2cy7qlvk'],[],0,0,0,,[],https://twitter.com/simondso30/status/1128180307075555329,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2977206794, 'id_str': '2977206794', 'screen_name': 'simondso30'}]",[],,
251,67,,1128180185784651776,1128180185784651776,1557814091000,2019-05-14,13:08:11,WIB,397228570,leobudisuryanto,Leonardus Budi S,,Puji syukur kepada Tuhan Yang Maha Kuasa atas berkat liburan honeymoon lagi ...  Kali ini ke Pulau Bintan!!!!  Wow .. ga sabar menunggu Oktober untuk merasakan resortnya yang keren bingitz…  https://www.instagram.com/p/Bxbqzm0D8-7/?utm_source=ig_twitter_share&igshid=yiu56ia7wjfw …,[],['https://www.instagram.com/p/Bxbqzm0D8-7/?utm_source=ig_twitter_share&igshid=yiu56ia7wjfw'],[],0,0,1,,[],https://twitter.com/LeoBudiSuryanto/status/1128180185784651776,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 397228570, 'id_str': '397228570', 'screen_name': 'LeoBudiSuryanto'}]",[],,
252,68,,1128180014674075650,1128180014674075650,1557814050000,2019-05-14,13:07:30,WIB,2977206794,simondso30,Daihatsu Lampung Pst,,Puji Dan Syukur Oh Tuhan Yesus Diberi kepercayaan masuk 20 Besar Super Sales Force DAIHATSU SUMATERA APRIL 2019 Terima Kasih Pak Andrianto (BM) dan Pak Masruhin Hidayat (SPV) atas support…  https://www.instagram.com/p/Bxbqu2Ugca_/?utm_source=ig_twitter_share&igshid=1n6pjxqvmqhne …,[],['https://www.instagram.com/p/Bxbqu2Ugca_/?utm_source=ig_twitter_share&igshid=1n6pjxqvmqhne'],[],0,0,0,,[],https://twitter.com/simondso30/status/1128180014674075650,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2977206794, 'id_str': '2977206794', 'screen_name': 'simondso30'}]",[],,
253,71,,1128176455790120961,1128176455790120961,1557813202000,2019-05-14,12:53:22,WIB,867721531,becakcitytour,Harry Van Yogya,,"Puji Tuhan, ada orderan lagi #citytour #jogja pic.twitter.com/lDtZfFA8Tx",[],[],['https://pbs.twimg.com/media/D6gWfS1U8AA0IDP.jpg'],0,0,1,,"['#citytour', '#jogja']",https://twitter.com/becakcitytour/status/1128176455790120961,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 867721531, 'id_str': '867721531', 'screen_name': 'becakcitytour'}]",[],,
254,72,,1128176105586712579,1128176105586712579,1557813118000,2019-05-14,12:51:58,WIB,1091519431182667777,tpurnamasari104,tpurnamasari104,,"Puji Tuhan sudah berhasil bikin penggalangan dana buat Tessa, mohon disebarkan dan ditunggu bantuan saudara2 semua yaa 🙏🏽  https://m.kitabisa.com/tessa  🙏🙏🙏 #ThanksGod #Kitabisa #Cancer #Leukimia",[],['https://m.kitabisa.com/tessa'],[],0,0,0,,"['#thanksgod', '#kitabisa', '#cancer', '#leukimia']",https://twitter.com/tpurnamasari104/status/1128176105586712579,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1091519431182667777, 'id_str': '1091519431182667777', 'screen_name': 'tpurnamasari104'}]",[],,
255,73,,1128175512977698816,1128175512977698816,1557812977000,2019-05-14,12:49:37,WIB,1102835188587913217,lelebacem,terpaksa,,"Puji Tuhan, masih diberi detak janutng yg kencang ketika bel 5 menit belum mengerjakan 20 soal matematika:))",[],[],[],0,0,0,,[],https://twitter.com/lelebacem/status/1128175512977698816,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1102835188587913217, 'id_str': '1102835188587913217', 'screen_name': 'lelebacem'}]",[],,
256,74,,1128174565958361088,1128174565958361088,1557812751000,2019-05-14,12:45:51,WIB,2459411887,doayangindah,Doa yang Indah,,"Segala puji bagi Allah, Tuhan yang memberi makan dan minum kepada kami, mencukupkan, dan memberi perlindungan kepada kami",[],[],[],0,0,0,,[],https://twitter.com/DoaYangIndah/status/1128174565958361088,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2459411887, 'id_str': '2459411887', 'screen_name': 'DoaYangIndah'}]",[],,
257,75,,1128174091578396672,1128079570861641728,1557812638000,2019-05-14,12:43:58,WIB,853058056292188163,polaruang,Diva Wihaya,,"Tidak dapat merangkai kata untuk mengungkapkan rasa bahagia.  Puji syukur kepada tuhan semesta alam tidak dapat berhenti terlontar.   Terima Kasih semuanya.  Alhamdulillah,  Diva Wihaya Purbawisesa, ST. ✨🎓  pic.twitter.com/VxbSaxHL8R",[],[],"['https://pbs.twimg.com/media/D6gUWDNU0AA5KrZ.jpg', 'https://pbs.twimg.com/media/D6gUWDKUYAEjiwc.jpg']",0,0,0,,[],https://twitter.com/polaruang/status/1128174091578396672,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 853058056292188163, 'id_str': '853058056292188163', 'screen_name': 'polaruang'}]",[],,
258,77,,1128172002789867520,1128172002789867520,1557812140000,2019-05-14,12:35:40,WIB,306116910,antonio_oscarf,io,,Puji Tuhan.!!!! Get it! 😘,[],[],[],0,0,0,,[],https://twitter.com/antonio_oscarF/status/1128172002789867520,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 306116910, 'id_str': '306116910', 'screen_name': 'antonio_oscarF'}]",[],,
259,78,,1128171914155962368,1128171914155962368,1557812119000,2019-05-14,12:35:19,WIB,259667292,excutez,Exaudi Paulina Marpa,,Bersyukur. .. Saat kepengen.. Ada.. Puji Tuhan...  https://www.instagram.com/exaudipaulina/p/BxbnDHXlMSDPUd40g8zHYPcL_DP47QrT7hsAnA0/?utm_source=ig_twitter_share&igshid=mphtiewzc7uv …,[],['https://www.instagram.com/exaudipaulina/p/BxbnDHXlMSDPUd40g8zHYPcL_DP47QrT7hsAnA0/?utm_source=ig_twitter_share&igshid=mphtiewzc7uv'],[],0,0,0,,[],https://twitter.com/exCutez/status/1128171914155962368,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 259667292, 'id_str': '259667292', 'screen_name': 'exCutez'}]",[],,
260,79,,1128170066699096064,1128075467146162176,1557811678000,2019-05-14,12:27:58,WIB,826753332,lilrandezvous,eva,,Lucky enough today hehehehehe puji tuhan,[],[],[],0,0,0,,[],https://twitter.com/lilrandezvous/status/1128170066699096064,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 826753332, 'id_str': '826753332', 'screen_name': 'lilrandezvous'}]",[],,
261,80,,1128169678390476800,1128104100774604800,1557811586000,2019-05-14,12:26:26,WIB,2797582537,earlysherly__,serli,,"Puji Tuhan 🙏 mungkin infrastruktur yang sudah dibangun dianggap remeh oleh beberapa orang, tapi saya yakin beberapa tahun ke depan, orang orang yang menganggap remeh akan merasakan manfaatnya. God bless Indonesia",[],[],[],0,0,0,,[],https://twitter.com/earlysherly__/status/1128169678390476800,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2797582537, 'id_str': '2797582537', 'screen_name': 'earlysherly__'}, {'id': 366987179, 'id_str': '366987179', 'screen_name': 'jokowi'}]",[],,
262,81,,1128168017404162048,1128168017404162048,1557811190000,2019-05-14,12:19:50,WIB,413033239,christinedbr97,debora,,puji Tuhan debora kekenyangan,[],[],[],0,0,0,,[],https://twitter.com/christinedbr97/status/1128168017404162048,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 413033239, 'id_str': '413033239', 'screen_name': 'christinedbr97'}]",[],,
263,82,,1128167721760256000,1127972472446259200,1557811119000,2019-05-14,12:18:39,WIB,131082708,iwansalimm,iwan,,Puji Tuhan membuahkan hasil bang tapi point nya masih jauhhhhh dari bang Aldo.,[],[],[],0,0,0,,[],https://twitter.com/iwansalimm/status/1128167721760256000,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 131082708, 'id_str': '131082708', 'screen_name': 'iwansalimm'}, {'id': 129482469, 'id_str': '129482469', 'screen_name': 'aldosahala'}]",[],,
264,83,,1128165463635009537,1128165463635009537,1557810581000,2019-05-14,12:09:41,WIB,824034900500021248,jazaakallah,Qur'an dan Hadist,,"الْحَمْدُ لِلَّهِ رَبِّ الْعَالَمِينَ  Alhamdulillahi rabbil'alamin,  ""Segala puji bagi Allah, Tuhan semesta alam"".",[],[],[],0,0,0,,[],https://twitter.com/Jazaakallah/status/1128165463635009537,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 824034900500021248, 'id_str': '824034900500021248', 'screen_name': 'Jazaakallah'}]",[],,
265,84,,1128165038307471360,1128165038307471360,1557810480000,2019-05-14,12:08:00,WIB,2217568671,yulianiyulianis,Yuliani,,Puji Tuhan kabar baik masku...apa kabarnya juga?  https://twitter.com/musli_khan/status/1128164812117106688 …,[],['https://twitter.com/musli_khan/status/1128164812117106688'],[],2,0,1,,[],https://twitter.com/YuLianiYuLianis/status/1128165038307471360,,https://twitter.com/musli_khan/status/1128164812117106688,,,,,,0.0,1.0,0.0,1.1281648121171068e+18,"[{'id': 2217568671, 'id_str': '2217568671', 'screen_name': 'YuLianiYuLianis'}]",[],,
266,85,,1128162381123579905,1128156806398656512,1557809846000,2019-05-14,11:57:26,WIB,3017663982,tumbaelr,아。,,Aku pernah di posisi cowomu. Puji Tuhan cowoku ngasih aku kesempatan terakhirnya dan kita langgeng sampe sekadang hehe. Dicoba dulu aja?,[],[],[],0,0,0,,[],https://twitter.com/tumbaelr/status/1128162381123579905,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 3017663982, 'id_str': '3017663982', 'screen_name': 'tumbaelr'}, {'id': 2372004222, 'id_str': '2372004222', 'screen_name': 'tanya2rl'}]",[],,
267,86,,1128162084900855810,1128155536917024768,1557809775000,2019-05-14,11:56:15,WIB,2363143185,culssssss,cul,,pujituhan yah cantik 😂,[],[],[],0,0,0,,[],https://twitter.com/culssssss/status/1128162084900855810,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2363143185, 'id_str': '2363143185', 'screen_name': 'culssssss'}, {'id': 1063316123624472576, 'id_str': '1063316123624472576', 'screen_name': 'Oreochoco4'}, {'id': 2958507547, 'id_str': '2958507547', 'screen_name': 'FANBASEBGST'}]",[],,
268,88,,1128160152022945792,1128160152022945792,1557809315000,2019-05-14,11:48:35,WIB,1091505720376188928,tirsalinta,Tirsa Alinta,,Puji Tuhan ❤❤,[],[],[],0,0,0,,[],https://twitter.com/tirsalinta/status/1128160152022945792,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1091505720376188928, 'id_str': '1091505720376188928', 'screen_name': 'tirsalinta'}]",[],,
269,89,,1128159682223169537,1128159682223169537,1557809203000,2019-05-14,11:46:43,WIB,110636420,stefanagloria,pika pika ( ˘ ³˘),,puji Tuhan dpt bnyk orderan ihiwwww,[],[],[],0,0,0,,[],https://twitter.com/stefanagloria/status/1128159682223169537,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 110636420, 'id_str': '110636420', 'screen_name': 'stefanagloria'}]",[],,
270,90,,1128158369171234816,1128158369171234816,1557808890000,2019-05-14,11:41:30,WIB,1098554896368824321,nimade_n,ni,,Puji Tuhan lulus 😇 bye SMA  pic.twitter.com/Hp6OPRutut,[],[],['https://pbs.twimg.com/media/D6gGDKBVUAI_d-o.jpg'],0,0,2,,[],https://twitter.com/nimade_n/status/1128158369171234816,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1098554896368824321, 'id_str': '1098554896368824321', 'screen_name': 'nimade_n'}]",[],,
271,91,,1128157036397469697,1128157036397469697,1557808572000,2019-05-14,11:36:12,WIB,59374522,pendekdantampan,Amos Verdhian,,"Puji Tuhan, dapat arisan....  pic.twitter.com/K54yVK1Idx",[],[],['https://pbs.twimg.com/media/D6gE2GkU0AA8p18.jpg'],0,0,0,,[],https://twitter.com/pendekdantampan/status/1128157036397469697,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 59374522, 'id_str': '59374522', 'screen_name': 'pendekdantampan'}]",[],,
272,92,,1128155382197542913,1128155360018100224,1557808177000,2019-05-14,11:29:37,WIB,1114064966292660224,vierzehntemarz,wihiii.,,Pertama-tama mari kita panjatkan puji dan syukur kepada Tuhan YME karena berkat dan rahmat-Nya kita bisa sampe 62 hari!  pic.twitter.com/Fh7h4KgKs0,[],[],['https://pbs.twimg.com/media/D6gDVOxU8AEu9kd.jpg'],1,0,0,,[],https://twitter.com/vierzehntemarz/status/1128155382197542913,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1114064966292660224, 'id_str': '1114064966292660224', 'screen_name': 'vierzehntemarz'}]",[],,
273,93,,1128154492086546433,1128154492086546433,1557807965000,2019-05-14,11:26:05,WIB,1054786953504145410,aritsihduy,yudhis,,hari ini saya sangat senang. puji tuhan wasyukurila,[],[],[],0,0,0,,[],https://twitter.com/aritsihduy/status/1128154492086546433,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1054786953504145410, 'id_str': '1054786953504145410', 'screen_name': 'aritsihduy'}]",[],,
274,95,,1128153927457710080,1128153927457710080,1557807831000,2019-05-14,11:23:51,WIB,1034522378649231360,adellyaputri17,adellya putri,,Puji Tuhan sudah di berikan umur panjang dan merasakan tambahnya umur,[],[],[],0,0,0,,[],https://twitter.com/adellyaputri17/status/1128153927457710080,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1034522378649231360, 'id_str': '1034522378649231360', 'screen_name': 'adellyaputri17'}]",[],,
275,96,,1128153909803999234,1128153175968571398,1557807826000,2019-05-14,11:23:46,WIB,1072731079050649600,joannekristoff,Jo.,,Puji Tuhan mata gue seger,[],[],[],0,0,0,,[],https://twitter.com/joannekristoff/status/1128153909803999234,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1072731079050649600, 'id_str': '1072731079050649600', 'screen_name': 'joannekristoff'}, {'id': 1028271194359750657, 'id_str': '1028271194359750657', 'screen_name': 'kristofftavyo'}]",[],,
276,98,,1128152193297633280,1128152193297633280,1557807417000,2019-05-14,11:16:57,WIB,816848960086163456,nyonya_eser,nyonya erick,,hahahaha.... itulah karma say... dulu dia ngatain apa2 ttg gw eh sekarang dibalas -kan.... Puji Tuhan hidup gw sekarang jauh2 lebih bahagia daripada doi.... dan inget ya gw punya semua kartu mati dia.    tinggal tunggu waktu aja..... 😎😎😎  https://twitter.com/LaViiina_/status/1128124628260409344 …,[],['https://twitter.com/LaViiina_/status/1128124628260409344'],[],1,1,0,,[],https://twitter.com/nyonya_eser/status/1128152193297633280,,https://twitter.com/LaViiina_/status/1128124628260409344,,,,,,0.0,1.0,0.0,1.1281246282604092e+18,"[{'id': 816848960086163456, 'id_str': '816848960086163456', 'screen_name': 'nyonya_eser'}]",[],,
277,101,,1128148422026862592,1128148422026862592,1557806518000,2019-05-14,11:01:58,WIB,4681059608,madanitour_id,madani,,"Segala puji bagi Allah, Tuhan yang memberi makan dan minum kepada kami, mencukupkan, dan memberi perlind ##madanitourdakwah #islamituindah",[],[],[],0,0,0,,"['#madanitourdakwah', '#islamituindah']",https://twitter.com/madanitour_id/status/1128148422026862592,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 4681059608, 'id_str': '4681059608', 'screen_name': 'madanitour_id'}]",[],,
278,102,,1128146377580539904,1127978251186524166,1557806031000,2019-05-14,10:53:51,WIB,2190247146,andre_lackner,andre lackner foto,,Puji Tuhan Amen. Firman TUHAN Ya dan Amen.,[],[],[],0,0,2,,[],https://twitter.com/andre_lackner/status/1128146377580539904,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 2190247146, 'id_str': '2190247146', 'screen_name': 'andre_lackner'}, {'id': 3008888519, 'id_str': '3008888519', 'screen_name': 'Hetz20'}]",[],,
279,103,,1128144771388588032,1127745755001679873,1557805648000,2019-05-14,10:47:28,WIB,756706692,nathan_adningrt,Nathan Adiningrat,,"Puji Tuhan,ibuk ku selalu ku cintai",[],[],[],0,0,0,,[],https://twitter.com/NATHAN_ADNINGRT/status/1128144771388588032,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 756706692, 'id_str': '756706692', 'screen_name': 'NATHAN_ADNINGRT'}, {'id': 768600481, 'id_str': '768600481', 'screen_name': 'onnyy_'}]",[],,
280,104,,1128143759370178561,1127945694835200000,1557805406000,2019-05-14,10:43:26,WIB,942803504,ringgomeydy,Ringgo #LB3,,Puji Tuhan...  Hallelujah  Amen,[],[],[],0,0,0,,[],https://twitter.com/ringgomeydy/status/1128143759370178561,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 942803504, 'id_str': '942803504', 'screen_name': 'ringgomeydy'}, {'id': 333923119, 'id_str': '333923119', 'screen_name': 'habibthink'}]",[],,
281,105,,1128143313574359040,1128143313574359040,1557805300000,2019-05-14,10:41:40,WIB,997825636088496128,404hope,key,,"Puji Tuhan ngelewatin 400:"""""""")",[],[],[],0,0,0,,[],https://twitter.com/404hope/status/1128143313574359040,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 997825636088496128, 'id_str': '997825636088496128', 'screen_name': '404hope'}]",[],,
282,106,,1128142989232967680,1127922903939346432,1557805223000,2019-05-14,10:40:23,WIB,1670529566,lauraameliav,Lora,,Puji Tuhan semesta alam wkwkkw,[],[],[],1,0,0,,[],https://twitter.com/lauraameliav/status/1128142989232967680,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1670529566, 'id_str': '1670529566', 'screen_name': 'lauraameliav'}, {'id': 1099188627312074752, 'id_str': '1099188627312074752', 'screen_name': 'aalethheia'}]",[],,
283,109,,1128139232462041089,1128139232462041089,1557804327000,2019-05-14,10:25:27,WIB,75745065,hosenael,Hosea Sugiarto,,Puji Tuhan udah SAH!!!! 😁😁,[],[],[],0,0,0,,[],https://twitter.com/Hosenael/status/1128139232462041089,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 75745065, 'id_str': '75745065', 'screen_name': 'Hosenael'}]",[],,
284,110,,1128136137417973760,1128136137417973760,1557803589000,2019-05-14,10:13:09,WIB,1126011322624237568,batakgarislucu,Batak Garis Lucu,,"Puji syukur pada Tuhan, Semuanya sudah lengkap,  Rumah, mobil, motor dengan tanah yang luas... Hanya uang saja yang gak ada tuk membeli itu semuanya,,, 😂😂  pic.twitter.com/apN8HRxUu5",[],[],['https://pbs.twimg.com/media/D6fx1gkUIAEXLgQ.jpg'],0,0,1,,[],https://twitter.com/BatakGarisLucu/status/1128136137417973760,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 1126011322624237568, 'id_str': '1126011322624237568', 'screen_name': 'BatakGarisLucu'}]",[],,
285,111,,1128133082220060678,1128133082220060678,1557802861000,2019-05-14,10:01:01,WIB,30599343,tia_tiyunk,Tia Mak Risang,,"Puji Tuhan anakku sehat buangeeeetttt... . . Reposted from anakbundaindonesia  -  Anak aktif dan suka bereksplorasi, itulah tanda-tanda anak yang pintar, sehat…  https://www.instagram.com/p/BxbVYwRhxyvgFqG6fzFHZYwNPheH2TbiW0zh9g0/?utm_source=ig_twitter_share&igshid=8dhikbimue3o …",[],['https://www.instagram.com/p/BxbVYwRhxyvgFqG6fzFHZYwNPheH2TbiW0zh9g0/?utm_source=ig_twitter_share&igshid=8dhikbimue3o'],[],0,0,0,,[],https://twitter.com/tia_tiyunk/status/1128133082220060678,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 30599343, 'id_str': '30599343', 'screen_name': 'tia_tiyunk'}]",[],,
286,113,,1128128855351238657,1127930094033391616,1557801853000,2019-05-14,09:44:13,WIB,55547808,keziasapulete,Kezia M Sapulete,,Hello Bang Nelson 😁👋🏽 sudah sehat puji Tuhan. Aku seneng deh ada yang nanya gini 😝,[],[],[],1,0,0,,[],https://twitter.com/keziasapulete/status/1128128855351238657,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 55547808, 'id_str': '55547808', 'screen_name': 'keziasapulete'}, {'id': 107304851, 'id_str': '107304851', 'screen_name': 'nelson_prdy'}]",[],,
287,115,,1128124406046191617,1128121580385476608,1557800792000,2019-05-14,09:26:32,WIB,1012210593548283904,flourrescence,Ren 🌸,,Puji Tuhan uname gue fisika banget😍,[],[],[],1,0,0,,[],https://twitter.com/flourrescence/status/1128124406046191617,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1012210593548283904, 'id_str': '1012210593548283904', 'screen_name': 'flourrescence'}, {'id': 810423824034299904, 'id_str': '810423824034299904', 'screen_name': 'askmenfess'}]",[],,
288,116,,1128120693441216512,1128120693441216512,1557799907000,2019-05-14,09:11:47,WIB,2369658523,fibriansyahp,Fibriansyah Puji,,"Tuhan, sehatkanlah jiwa dan tubuhku, baikkanlah pelajaranku, indahkanlah pekerjaanku, dan besarkanlah rezekiku. Aamiin",[],[],[],0,0,0,,[],https://twitter.com/FibriansyahP/status/1128120693441216512,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2369658523, 'id_str': '2369658523', 'screen_name': 'FibriansyahP'}]",[],,
289,122,,1128114208636162048,1128114208636162048,1557798361000,2019-05-14,08:46:01,WIB,2348172914,radiosalmanitb,radio_salman,,Dan segala puji bagi Allah Tuhan seluruh alam (QS As-Saffat;182),[],[],[],0,0,0,,[],https://twitter.com/RadioSalmanITB/status/1128114208636162048,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2348172914, 'id_str': '2348172914', 'screen_name': 'RadioSalmanITB'}]",[],,
290,123,,1128113159330357249,1128113159330357249,1557798111000,2019-05-14,08:41:51,WIB,2369658523,fibriansyahp,Fibriansyah Puji,,"Tuhan, sampaikanlah aku di masa dewasa yang mapan dan sejahtera, yang membanggakan orang tuaku. Aamii",[],[],[],0,0,0,,[],https://twitter.com/FibriansyahP/status/1128113159330357249,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 2369658523, 'id_str': '2369658523', 'screen_name': 'FibriansyahP'}]",[],,
291,124,,1128112744983453696,1128112744983453696,1557798012000,2019-05-14,08:40:12,WIB,273310433,lenayong,Lena Yong,,"Terimakasih Tuhan,kalau saja hari ini Tuhan tidak besertaku mungkin aku sudah ada di rs. Pagi ini saat berangkat ke kantor grab yg aku tumpangi nabrak motor yg sedang jalan. Puji Tuhan perlindungan Tuhan aku tidak terluka sedikitpun.Motor grab yg rusak.",[],[],[],0,0,0,,[],https://twitter.com/lenayong/status/1128112744983453696,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 273310433, 'id_str': '273310433', 'screen_name': 'lenayong'}]",[],,
292,125,,1128111900196106240,1128111900196106240,1557797810000,2019-05-14,08:36:50,WIB,52013575,jameschris9,James Christopher,,Puji Tuhan bgt sampe kantor ga sampe sejam,[],[],[],0,0,0,,[],https://twitter.com/Jameschris9/status/1128111900196106240,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 52013575, 'id_str': '52013575', 'screen_name': 'Jameschris9'}]",[],,
293,126,,1128109981423636481,1097022701321875456,1557797353000,2019-05-14,08:29:13,WIB,1121797045990248452,junior24293024,jikwage selly,,Puji Tuhan kabar baik,[],[],[],0,0,0,,[],https://twitter.com/Junior24293024/status/1128109981423636481,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1121797045990248452, 'id_str': '1121797045990248452', 'screen_name': 'Junior24293024'}, {'id': 1063983866820481025, 'id_str': '1063983866820481025', 'screen_name': 'LannyMortab'}]",[],,
294,127,,1128108716648161280,1127996082896506881,1557797051000,2019-05-14,08:24:11,WIB,1081893332580630529,thrspinkan,pinkun,,Puji Tuhan koncoku hebatt 💪,[],[],[],0,0,0,,[],https://twitter.com/thrspinkan/status/1128108716648161280,,,,,,,,1.0,0.0,1.0,0.0,"[{'id': 1081893332580630529, 'id_str': '1081893332580630529', 'screen_name': 'thrspinkan'}, {'id': 1054602156794306560, 'id_str': '1054602156794306560', 'screen_name': 'bhaskorooo'}]",[],,
295,128,,1128106850233139200,1128106850233139200,1557796606000,2019-05-14,08:16:46,WIB,387589915,milamila_123,KNR,,Puji Tuhan😇🙏🏻,[],[],[],0,0,0,,[],https://twitter.com/milamila_123/status/1128106850233139200,,,,,,,,0.0,0.0,0.0,0.0,"[{'id': 387589915, 'id_str': '387589915', 'screen_name': 'milamila_123'}]",[],,
